0	8.000000
1	9.000000
2	11.000000
3	16.000000
4	10.000000
5	22.000000
6	7.000000
7	11.000000
8	19.000000
9	12.000000
10	18.000000
11	8.000000
12	11.000000
13	20.000000
14	14.000000
15	18.000000
16	23.000000
17	18.000000
18	11.000000
19	11.000000
20	12.000000
21	9.000000
22	17.000000
23	4.000000
24	14.000000
25	19.000000
26	19.000000
27	15.000000
28	7.000000
29	1.000000
30	7.000000
31	27.000000
32	12.000000
33	5.000000
34	4.000000
35	10.000000
36	6.000000
37	15.000000
38	11.000000
39	15.000000
40	21.000000
41	16.000000
42	13.000000
43	21.000000
44	15.000000
45	11.000000
46	3.000000
47	23.000000
48	11.000000
49	10.000000
50	9.000000
51	21.000000
52	12.000000
53	16.000000
54	11.000000
55	9.000000
56	10.000000
57	13.000000
58	15.000000
59	0.000000
60	10.000000
61	16.000000
62	17.000000
63	24.000000
64	5.000000
65	0.000000
66	5.000000
67	18.000000
68	3.000000
69	18.000000
70	6.000000
71	18.000000
72	8.000000
73	2.000000
74	7.000000
75	15.000000
76	9.000000
77	14.000000
78	21.000000
79	7.000000
80	29.000000
81	27.000000
82	21.000000
83	16.000000
84	7.000000
85	0.000000
86	16.000000
87	11.000000
88	10.000000
89	10.000000
90	16.000000
91	7.000000
92	4.000000
93	13.000000
94	7.000000
95	4.000000
96	17.000000
97	22.000000
98	9.000000
99	12.000000
100	42.000000
101	10.000000
102	8.000000
103	14.000000
104	9.000000
105	18.000000
106	20.000000
107	10.000000
108	9.000000
109	6.000000
110	8.000000
111	8.000000
112	13.000000
113	14.000000
114	5.000000
115	7.000000
116	19.000000
117	10.000000
118	19.000000
119	17.000000
120	14.000000
121	8.000000
122	10.000000
123	1.000000
124	8.000000
125	8.000000
126	21.000000
127	24.000000
128	10.000000
129	9.000000
130	7.000000
131	20.000000
132	8.000000
133	2.000000
134	13.000000
135	13.000000
136	9.000000
137	11.000000
138	12.000000
139	5.000000
140	32.000000
141	12.000000
142	16.000000
143	2.000000
144	9.000000
145	14.000000
146	17.000000
147	11.000000
148	4.000000
149	6.000000
150	7.000000
151	6.000000
152	5.000000
153	15.000000
154	5.000000
155	14.000000
156	9.000000
157	18.000000
158	6.000000
159	16.000000
160	20.000000
161	7.000000
162	18.000000
163	16.000000
164	7.000000
165	1.000000
166	4.000000
167	18.000000
168	9.000000
169	16.000000
170	3.000000
171	5.000000
172	-1.000000
173	0.000000
174	3.000000
175	11.000000
176	8.000000
177	12.000000
178	7.000000
179	4.000000
180	10.000000
181	19.000000
182	18.000000
183	15.000000
184	13.000000
185	7.000000
186	12.000000
187	11.000000
188	13.000000
189	17.000000
190	14.000000
191	11.000000
192	19.000000
193	5.000000
194	9.000000
195	21.000000
196	8.000000
197	13.000000
198	9.000000
199	13.000000
200	8.000000
201	22.000000
202	14.000000
203	9.000000
204	4.000000
205	18.000000
206	15.000000
207	22.000000
208	9.000000
209	14.000000
210	6.000000
211	14.000000
212	14.000000
213	16.000000
214	15.000000
215	10.000000
216	9.000000
217	5.000000
218	1.000000
219	13.000000
220	12.000000
221	10.000000
222	10.000000
223	18.000000
224	12.000000
225	10.000000
226	13.000000
227	11.000000
228	14.000000
229	14.000000
230	10.000000
231	14.000000
232	1.000000
233	21.000000
234	19.000000
235	12.000000
236	8.000000
237	14.000000
238	11.000000
239	19.000000
240	4.000000
241	13.000000
242	6.000000
243	28.000000
244	13.000000
245	7.000000
246	2.000000
247	10.000000
248	11.000000
249	13.000000
250	12.000000
251	15.000000
252	6.000000
253	5.000000
254	18.000000
255	4.000000
256	5.000000
257	5.000000
258	4.000000
259	1.000000
260	13.000000
261	9.000000
262	0.000000
263	2.000000
264	2.000000
265	6.000000
266	1.000000
267	0.000000
268	7.000000
269	8.000000
270	16.000000
271	0.000000
272	6.000000
273	0.000000
274	17.000000
275	10.000000
276	14.000000
277	11.000000
278	5.000000
279	0.000000
280	10.000000
281	11.000000
282	4.000000
283	11.000000
284	2.000000
285	11.000000
286	11.000000
287	17.000000
288	6.000000
289	11.000000
290	8.000000
291	8.000000
292	12.000000
293	8.000000
294	8.000000
295	6.000000
296	6.000000
297	6.000000
298	4.000000
299	8.000000
300	5.000000
301	9.000000
302	5.000000
303	13.000000
304	3.000000
305	14.000000
306	10.000000
307	1.000000
308	1.000000
309	5.000000
310	13.000000
311	5.000000
312	9.000000
313	17.000000
314	15.000000
315	8.000000
316	15.000000
317	15.000000
318	9.000000
319	19.000000
320	14.000000
321	19.000000
322	10.000000
323	14.000000
324	14.000000
325	6.000000
326	7.000000
327	5.000000
328	11.000000
329	9.000000
330	6.000000
331	9.000000
332	4.000000
333	10.000000
334	2.000000
335	7.000000
336	6.000000
337	15.000000
338	7.000000
339	1.000000
340	16.000000
341	6.000000
342	8.000000
343	14.000000
344	22.000000
345	11.000000
346	11.000000
347	23.000000
348	6.000000
349	6.000000
350	13.000000
351	2.000000
352	12.000000
353	1.000000
354	6.000000
355	8.000000
356	11.000000
357	7.000000
358	20.000000
359	12.000000
360	9.000000
361	4.000000
362	11.000000
363	9.000000
364	2.000000
365	10.000000
366	7.000000
367	2.000000
368	18.000000
369	18.000000
370	10.000000
371	11.000000
372	12.000000
373	14.000000
374	6.000000
375	10.000000
376	8.000000
377	10.000000
378	10.000000
379	16.000000
380	15.000000
381	15.000000
382	5.000000
383	10.000000
384	9.000000
385	7.000000
386	8.000000
387	10.000000
388	7.000000
389	9.000000
390	12.000000
391	13.000000
392	10.000000
393	9.000000
394	7.000000
395	5.000000
396	14.000000
397	11.000000
398	5.000000
399	3.000000
400	17.000000
401	4.000000
402	20.000000
403	18.000000
404	12.000000
405	25.000000
406	7.000000
407	5.000000
408	15.000000
409	6.000000
410	7.000000
411	6.000000
412	31.000000
413	14.000000
414	13.000000
415	7.000000
416	1.000000
417	4.000000
418	10.000000
419	8.000000
420	7.000000
421	10.000000
422	7.000000
423	1.000000
424	6.000000
425	3.000000
426	11.000000
427	5.000000
428	11.000000
429	15.000000
430	11.000000
431	15.000000
432	21.000000
433	4.000000
434	14.000000
435	13.000000
436	11.000000
437	5.000000
438	7.000000
439	1.000000
440	1.000000
441	15.000000
442	15.000000
443	4.000000
444	9.000000
445	14.000000
446	10.000000
447	16.000000
448	7.000000
449	5.000000
450	5.000000
451	6.000000
452	6.000000
453	7.000000
454	5.000000
455	18.000000
456	15.000000
457	18.000000
458	5.000000
459	5.000000
460	9.000000
461	5.000000
462	14.000000
463	12.000000
464	5.000000
465	17.000000
466	5.000000
467	11.000000
468	7.000000
469	7.000000
470	14.000000
471	2.000000
472	17.000000
473	15.000000
474	16.000000
475	14.000000
476	9.000000
477	10.000000
478	4.000000
479	2.000000
480	10.000000
481	5.000000
482	5.000000
483	21.000000
484	4.000000
485	8.000000
486	13.000000
487	9.000000
488	13.000000
489	2.000000
490	2.000000
491	9.000000
492	6.000000
493	7.000000
494	4.000000
495	0.000000
496	4.000000
497	6.000000
498	3.000000
499	6.000000
500	15.000000
501	2.000000
502	7.000000
503	0.000000
504	34.000000
505	11.000000
506	7.000000
507	9.000000
508	5.000000
509	17.000000
510	12.000000
511	10.000000
512	5.000000
513	8.000000
514	14.000000
515	8.000000
516	15.000000
517	4.000000
518	11.000000
519	2.000000
520	11.000000
521	0.000000
522	5.000000
523	12.000000
524	7.000000
525	0.000000
526	7.000000
527	15.000000
528	9.000000
529	7.000000
530	11.000000
531	10.000000
532	17.000000
533	11.000000
534	13.000000
535	20.000000
536	16.000000
537	8.000000
538	13.000000
539	7.000000
540	10.000000
541	22.000000
542	3.000000
543	13.000000
544	14.000000
545	7.000000
546	12.000000
547	15.000000
548	12.000000
549	14.000000
550	2.000000
551	8.000000
552	5.000000
553	6.000000
554	14.000000
555	2.000000
556	14.000000
557	19.000000
558	15.000000
559	6.000000
560	2.000000
561	12.000000
562	5.000000
563	5.000000
564	11.000000
565	5.000000
566	14.000000
567	5.000000
568	12.000000
569	5.000000
570	5.000000
571	11.000000
572	12.000000
573	13.000000
574	9.000000
575	6.000000
576	12.000000
577	13.000000
578	2.000000
579	10.000000
580	9.000000
581	16.000000
582	9.000000
583	2.000000
584	12.000000
585	13.000000
586	10.000000
587	19.000000
588	5.000000
589	2.000000
590	8.000000
591	7.000000
592	2.000000
593	14.000000
594	16.000000
595	7.000000
596	8.000000
597	11.000000
598	8.000000
599	19.000000
600	16.000000
601	2.000000
602	2.000000
603	3.000000
604	8.000000
605	17.000000
606	3.000000
607	7.000000
608	11.000000
609	11.000000
610	10.000000
611	10.000000
612	6.000000
613	5.000000
614	16.000000
615	5.000000
616	3.000000
617	7.000000
618	9.000000
619	2.000000
620	8.000000
621	9.000000
622	7.000000
623	3.000000
624	6.000000
625	16.000000
626	4.000000
